title,category,company,location,country,min_salary,max_salary,avg_salary,currency,job_type,work_arrangement,level,date_posted,job_link,source
Application Consultant (IT Support),IT Consulting & Solutions,Myanmar Information Technology Pte. Ltd. (MIT),Yangon,MM,,Negotiable,,,,,,2025-04-24,https://www.jobnet.com.mm/job/application-consultant-myanmar-information-technology-pte-ltd-mit/113390,jobnetmm
Junior Testing Engineer (IT Support),Infra & System,Myanmar Information Technology Pte. Ltd. (MIT),Yangon,MM,,Negotiable,,,,,Junior,2025-04-24,https://www.jobnet.com.mm/job/junior-testing-engineer-myanmar-information-technology-pte-ltd-mit/113389,jobnetmm
Vmware System Administrator (System Analyst),Infra & System,CoreBridge Company Limited,Yangon,MM,,1000000,1000000,Ks,,,,2025-04-24,https://www.jobnet.com.mm/job/vmware-system-administrator-corebridge-company-limited/113385,jobnetmm
Head Of Digital Banking Management & AI Solutions (IT Project Manager),Project & Product Management,CB Bank,Yangon,MM,,Negotiable,,,,,Manager,2025-04-24,https://www.jobnet.com.mm/job/head-of-digital-banking-management-and-ai-solutions-cb-bank/113362,jobnetmm
Database Administrator,Infra & System,Pro 1 Home Center,Yangon,MM,,Negotiable,,,,,,2025-04-24,https://www.jobnet.com.mm/job/database-administrator-pro-1-home-center/113360,jobnetmm
Requirement Analysis Manager(Software Application) (System Analyst),Infra & System,KBZ Bank,Yangon,MM,,Negotiable,,,,,Manager,2025-04-23,https://www.jobnet.com.mm/job/requirement-analysis-managersoftware-application-kbz-bank/113326,jobnetmm
IT Security Assistant Manager,Cybersecurity,Dai-ichi Life Insurance Myanmar Ltd.,Yangon,MM,,2000000,2000000,Ks,,,Manager,2025-04-23,https://www.jobnet.com.mm/job/it-security-assistant-manager-dai-ichi-life-insurance-myanmar-ltd/113303,jobnetmm
.Net Developer/ System Analyst,Infra & System,Dai-ichi Life Insurance Myanmar Ltd.,Yangon,MM,,Negotiable,,,,,,2025-04-23,https://www.jobnet.com.mm/job/net-developer-system-analyst-dai-ichi-life-insurance-myanmar-ltd/113301,jobnetmm
Product Owner (Business Analyst),Project & Product Management,Capital Diamond Star Group (CDSG),Yangon,MM,,Negotiable,,,,,,2025-04-23,https://www.jobnet.com.mm/job/product-owner-capital-diamond-star-group-cdsg/113298,jobnetmm
Project Manager (IT Project Manager),Project & Product Management,"Zettatech Co., Ltd.",Yangon,MM,,Negotiable,,,,,Manager,2025-04-23,https://www.jobnet.com.mm/job/project-manager-zettatech-co-ltd/113296,jobnetmm
"Assistant Manager, Application Architect",Other,AIA Myanmar,Yangon,MM,,Negotiable,,,,,Manager,2025-04-23,https://www.jobnet.com.mm/job/assistant-manager-application-architect-aia-myanmar/109463,jobnetmm
Junior System Engineer (DevOps Engineer),Infra & System,"Zettatech Co., Ltd.",Yangon,MM,,Negotiable,,,,,Junior,2025-04-23,https://www.jobnet.com.mm/job/junior-system-engineer-zettatech-co-ltd/113291,jobnetmm
BI Report Development Senior Specialist (Data Analyst),Data & Analytics,Ooredoo Myanmar,Yangon,MM,,Negotiable,,,,,Senior,2025-04-23,https://www.jobnet.com.mm/job/bi-report-development-senior-specialist-ooredoo-myanmar/113289,jobnetmm
Lead Flutter Mobile App Developer (Mobile Developer),Software/Web Development,"Source Code Co.,Ltd",Yangon,MM,,Negotiable,,,,,Manager,2025-04-22,https://www.jobnet.com.mm/job/lead-flutter-mobile-app-developer-source-code-co-ltd/113272,jobnetmm
"Assistant Manager, Data Analytics",Data & Analytics,AIA Myanmar,Yangon,MM,,Negotiable,,,,,Manager,2025-04-22,https://www.jobnet.com.mm/job/assistant-manager-data-analytics-aia-myanmar/111172,jobnetmm
System Administrator (IT Support),Infra & System,CoreBridge Company Limited,Yangon,MM,,900000,900000,Ks,,,,2025-04-22,https://www.jobnet.com.mm/job/system-administrator-corebridge-company-limited/113233,jobnetmm
Web Developer (Software Developer),Software/Web Development,Myanmar Information Technology Pte. Ltd. (MIT),Yangon,MM,,Negotiable,,,,,,2025-04-22,https://www.jobnet.com.mm/job/web-developer-myanmar-information-technology-pte-ltd-mit/113231,jobnetmm
UI UX Designer,Software/Web Development,Phluid Worldwide,Yangon,MM,,1500000,1500000,Ks,,,,2025-04-15,https://www.jobnet.com.mm/job/ui-ux-designer-phluid-worldwide/113198,jobnetmm
Software Developer (IT Support),Software/Web Development,"Global Technology Co.,Ltd (GlobalNet)",Yangon,MM,,Negotiable,,,,,,2025-04-14,https://www.jobnet.com.mm/job/software-developer-global-technology-co-ltd-globalnet/113191,jobnetmm
Quality Assurance Tester,Quality Assurance & Testing,CoreBridge Company Limited,Yangon,MM,,Negotiable,,,,,,2025-04-11,https://www.jobnet.com.mm/job/quality-assurance-tester-corebridge-company-limited/108972,jobnetmm
Associate System Engineer (System Analyst),Infra & System,CB Bank,Yangon,MM,,Negotiable,,,,,,2025-04-11,https://www.jobnet.com.mm/job/associate-system-engineer-cb-bank/113176,jobnetmm
Project Manager (Software Development) (IT Project Manager),Project & Product Management,Nexcode Company,Yangon,MM,,Negotiable,,,,,Manager,2025-04-11,https://www.jobnet.com.mm/job/project-manager-software-development-nexcode-company/113169,jobnetmm
IT Procurement Contract Manager (ITSM Manager),Other,KBZ Bank,Yangon,MM,,Negotiable,,,,,Manager,2025-04-10,https://www.jobnet.com.mm/job/it-procurement-contract-manager-kbz-bank/113141,jobnetmm
NOC Engineer (L1 Support) (IT Support),Infra & System,Ooredoo Myanmar,Yangon,MM,,Negotiable,,,,,,2025-04-10,https://www.jobnet.com.mm/job/noc-engineer-l1-support-ooredoo-myanmar/111842,jobnetmm
UCC Engineer (L1 Support) (IT Support),Infra & System,Ooredoo Myanmar,Yangon,MM,,Negotiable,,,,,,2025-04-10,https://www.jobnet.com.mm/job/ucc-engineer-l1-support-ooredoo-myanmar/111440,jobnetmm
ICT Operations Senior Engineer,Infra & System,Ooredoo Myanmar,Yangon,MM,,Negotiable,,,,,Senior,2025-04-10,https://www.jobnet.com.mm/job/ict-operations-senior-engineer-ooredoo-myanmar/109699,jobnetmm
Office IT Engineer (IT Support),Infra & System,Myint Thukha Nadi A Group of Companies,Yangon,MM,,Negotiable,,,,,,2025-04-09,https://www.jobnet.com.mm/job/office-it-engineer-myint-thukha-nadi-a-group-of-companies/113114,jobnetmm
Database Administrator,Infra & System,Early Dawn Microfinance,Yangon,MM,,Negotiable,,,,,,2025-04-09,https://www.jobnet.com.mm/job/database-administrator-early-dawn-microfinance/113084,jobnetmm
IT & Infra Assistant,Infra & System,Early Dawn Microfinance,Yangon,MM,,Negotiable,,,,,,2025-04-09,https://www.jobnet.com.mm/job/it-and-infra-assistant-early-dawn-microfinance/110590,jobnetmm
Desktop Support Engineer (IT Support),Infra & System,CoreBridge Company Limited,Yangon,MM,,Negotiable,,,,,,2025-04-08,https://www.jobnet.com.mm/job/desktop-support-engineer-corebridge-company-limited/113073,jobnetmm
Oracle Database Administrator (Database Administrator ),Infra & System,CoreBridge Company Limited,Yangon,MM,,Negotiable,,,,,,2025-04-08,https://www.jobnet.com.mm/job/oracle-database-administrator-corebridge-company-limited/113062,jobnetmm
Database Administrator,Infra & System,Systematic Business Solution,Yangon,MM,,Negotiable,,,,,,2025-04-08,https://www.jobnet.com.mm/job/database-administrator-systematic-business-solution/111136,jobnetmm
Senior Developer (Software Developer),Software/Web Development,Systematic Business Solution,Yangon,MM,,Negotiable,,,,,Senior,2025-04-08,https://www.jobnet.com.mm/job/senior-developer-systematic-business-solution/111135,jobnetmm
NOC Engineer,Network,KBZ Bank,Yangon,MM,,Negotiable,,,,,,2025-04-08,https://www.jobnet.com.mm/job/noc-engineer-kbz-bank/101552,jobnetmm
Frontend Engineer (React) (Software Developer),Software/Web Development,"PLUS IMPACT Co.,Ltd",Yangon,MM,,Negotiable,,,,,,2025-04-08,https://www.jobnet.com.mm/job/frontend-engineer-react-plus-impact-co-ltd/113054,jobnetmm
Full-Stack Developer (Software Developer),Software/Web Development,Myanmar Technology Gateway,Yangon,MM,,Negotiable,,,,,,2025-04-07,https://www.jobnet.com.mm/job/full-stack-developer-myanmar-technology-gateway/113039,jobnetmm
"Manager/Sr. Manager, Network Quality & Performance",Network,ATOM,Yangon,MM,,Negotiable,,,,,Manager,2025-04-07,https://www.jobnet.com.mm/job/manager-sr-manager-network-quality-and-performance-atom/113028,jobnetmm
"Asst Manager/Manager, Billing & Charging (B2C)",Other,ATOM,Yangon,MM,,Negotiable,,,,,Manager,2025-04-07,https://www.jobnet.com.mm/job/asst-manager-manager-billing-and-charging-b2c-atom/113025,jobnetmm
Business Analyst (AM) (Business Analyst),Data & Analytics,CB Bank,Yangon,MM,,Negotiable,,,,,,2025-04-07,https://www.jobnet.com.mm/job/business-analyst-am-cb-bank/113020,jobnetmm
Project Manager (IPTV Project) (IT Project Manager),Project & Product Management,MYW Technologies,Yangon,MM,,Negotiable,,,,,Manager,2025-04-04,https://www.jobnet.com.mm/job/project-manager-iptv-project-myw-technologies/110005,jobnetmm
Senior Network Administrator (Network Engineer ),Network,CoreBridge Company Limited,Yangon,MM,,Negotiable,,,,,Senior,2025-04-04,https://www.jobnet.com.mm/job/senior-network-administrator-corebridge-company-limited/112970,jobnetmm
Data Scientist (Data Analyst),Data & Analytics,Hana Microfinance Ltd,Yangon,MM,,Negotiable,,,,,,2025-04-04,https://www.jobnet.com.mm/job/data-scientist-hana-microfinance-ltd/112969,jobnetmm
IT Associate (SAP) (Software Developer),Software/Web Development,PME & AG Holding,Yangon,MM,,Negotiable,,,,,,2025-04-03,https://www.jobnet.com.mm/job/it-associate-sap-pme-and-ag-holding/112919,jobnetmm
Enterprise Security Architect,Cybersecurity,ATOM,Yangon,MM,,Negotiable,,,,,,2025-04-03,https://www.jobnet.com.mm/job/enterprise-security-architect-atom/111753,jobnetmm
IT Assistant (IT Support),Infra & System,BrainWorks-Total International School,Yangon,MM,,Negotiable,,,,,,2025-04-02,https://www.jobnet.com.mm/job/it-assistant-brainworks-total-international-school/112856,jobnetmm
General Manager (IT) (IT Project Manager),Project & Product Management,"Cho Cho Co.,Ltd",Yangon,MM,,Negotiable,,,,,Manager,2025-04-02,https://www.jobnet.com.mm/job/general-manager-it-cho-cho-co-ltd/112854,jobnetmm
Site Reliability Engineer (L1),Other,Wave Money,Yangon,MM,,Negotiable,,,,,,2025-03-31,https://www.jobnet.com.mm/job/site-reliability-engineer-l1-wave-money/111097,jobnetmm
QA Manager,Quality Assurance & Testing,Wave Money,Yangon,MM,,Negotiable,,,,,Manager,2025-03-31,https://www.jobnet.com.mm/job/qa-manager-wave-money/110785,jobnetmm
Development Team Lead (Software Developer),Software/Web Development,"NearMe Co.,Ltd",Yangon,MM,,Negotiable,,,,,Manager,2025-03-31,https://www.jobnet.com.mm/job/development-team-lead-nearme-co-ltd/111936,jobnetmm
Senior Engineer (Cyber Security) (IT Security Manager),Cybersecurity,"Netstrix Co.,Ltd",Yangon,MM,,Negotiable,,,,,Senior,2025-03-28,https://www.jobnet.com.mm/job/senior-engineer-cyber-security-netstrix-co-ltd/111785,jobnetmm
"Senior Manager/VP, Architecture & Solution Design",Other,ATOM,Yangon,MM,,Negotiable,,,,,Senior,2025-03-24,https://www.jobnet.com.mm/job/senior-manager-vp-architecture-and-solution-design-atom/111640,jobnetmm
"Analyst, Infrastructure & EUS",Data & Analytics,AIA Myanmar,Yangon,MM,,Negotiable,,,,,,2025-03-24,https://www.jobnet.com.mm/job/analyst-infrastructure-and-eus-aia-myanmar/111340,jobnetmm
Senior Software Engineer (Go),Software/Web Development,Wave Money,Yangon,MM,,Negotiable,,,,,Senior,2025-03-24,https://www.jobnet.com.mm/job/senior-software-engineer-go-wave-money/110782,jobnetmm
Iot Engineer,Other,Wave Money,Yangon,MM,,Negotiable,,,,,,2025-03-24,https://www.jobnet.com.mm/job/iot-engineer-wave-money/110779,jobnetmm
Programmer (Junior Software Engineer) (Software Developer),Software/Web Development,"Myanmar DCR Co.,Ltd",Yangon,MM,,Negotiable,,,,,Junior,2025-03-24,https://www.jobnet.com.mm/job/programmer-junior-software-engineer-myanmar-dcr-co-ltd/111199,jobnetmm
Oracle Support (Opera PMS & Micros POS) (Database Administrator ),Infra & System,"Infotel Myanmar Co.,Ltd",Yangon,MM,,Negotiable,,,,,,2025-03-21,https://www.jobnet.com.mm/job/oracle-support-opera-pms-and-micros-pos-infotel-myanmar-co-ltd/110694,jobnetmm
Database Administrator (Core Banking Unit) (Database Administrator ),Infra & System,SATHAPANA Limited Myanmar,Yangon,MM,,Negotiable,,,,,,2025-03-17,https://www.jobnet.com.mm/job/database-administrator-core-banking-unit-sathapana-limited-myanmar/112180,jobnetmm
Senior Web Developer,Software/Web Development,"Global Technology Co.,Ltd (GlobalNet)",Yangon,MM,,Negotiable,,,,,Senior,2025-03-17,https://www.jobnet.com.mm/job/senior-web-developer-global-technology-co-ltd-globalnet/84912,jobnetmm
IT Officer (IT Support),Infra & System,SLG Education (SIS Myanmar),Yangon,MM,,Negotiable,,,,,,2025-03-17,https://www.jobnet.com.mm/job/it-officer-slg-education-sis-myanmar/111560,jobnetmm
Billing & Charging Senior Engineer (L2 Support) (System Analyst),Infra & System,Ooredoo Myanmar,Yangon,MM,,Negotiable,,,,,Senior,2025-03-10,https://www.jobnet.com.mm/job/billing-and-charging-senior-engineer-l2-support-ooredoo-myanmar/111923,jobnetmm
MIS Specialist (Assistant Supervisor) (Database Administrator ),Infra & System,KBZ Bank,Yangon,MM,,Negotiable,,,,,,2025-03-10,https://www.jobnet.com.mm/job/mis-specialist-assistant-supervisor-kbz-bank/111915,jobnetmm
IT Infra Engineer,Infra & System,Dai-ichi Life Insurance Myanmar Ltd.,Yangon,MM,,Negotiable,,,,,,2025-03-07,https://www.jobnet.com.mm/job/it-infra-engineer-dai-ichi-life-insurance-myanmar-ltd/111837,jobnetmm
IT Junior Executive (IT Support),Infra & System,HAGL Myanmar,Yangon,MM,,Negotiable,,,,,Junior,2025-03-07,https://www.jobnet.com.mm/job/it-junior-executive-hagl-myanmar/111782,jobnetmm
Senior Software Engineer (Software Developer),Software/Web Development,"Ace Data Systems Co.,Ltd",Yangon,MM,,Negotiable,,,,,Senior,2025-03-06,https://www.jobnet.com.mm/job/senior-software-engineer-ace-data-systems-co-ltd/110379,jobnetmm
ERP Software Executive (System Analyst),Infra & System,Asia Strategic Holdings,Yangon,MM,,Negotiable,,,,,,2025-03-06,https://www.jobnet.com.mm/job/erp-software-executive-asia-strategic-holdings/111733,jobnetmm
Sharepoint Developer,Software/Web Development,CB Bank,Yangon,MM,,Negotiable,,,,,,2025-03-05,https://www.jobnet.com.mm/job/sharepoint-developer-cb-bank/110425,jobnetmm
Senior Data Engineer,Data & Analytics,Wave Money,Yangon,MM,,Negotiable,,,,,Senior,2025-03-05,https://www.jobnet.com.mm/job/senior-data-engineer-wave-money/110774,jobnetmm
"Senior Manager, Digital Channel",Other,ATOM,Yangon,MM,,Negotiable,,,,,Senior,2025-03-04,https://www.jobnet.com.mm/job/senior-manager-digital-channel-atom/111645,jobnetmm
IT Operation - SOC (Team Manager) (IT Security Manager),Cybersecurity,MPT - Myanma Posts & Telecommunications,Yangon,MM,,Negotiable,,,,,Manager,2025-03-04,https://www.jobnet.com.mm/job/it-operation-soc-team-manager-mpt-myanma-posts-and-telecommunications/111638,jobnetmm
Junior NOC Engineer,Network,MARGA GROUP,Yangon,MM,,Negotiable,,,,,Junior,2025-03-04,https://www.jobnet.com.mm/job/junior-noc-engineer-marga-group/111626,jobnetmm
Senior Data Analyst (Data Analyst),Data & Analytics,Ooredoo Myanmar,Yangon,MM,,Negotiable,,,,,Senior,2025-03-04,https://www.jobnet.com.mm/job/senior-data-analyst-ooredoo-myanmar/110829,jobnetmm
Assistant Data Analyst (Data Analyst),Data & Analytics,KBZ Bank,Yangon,MM,,Negotiable,,,,,,2025-03-04,https://www.jobnet.com.mm/job/assistant-data-analyst-kbz-bank/107862,jobnetmm
IT Assistant,Other,MARGA GROUP,Yangon,MM,,Negotiable,,,,,,2025-03-04,https://www.jobnet.com.mm/job/it-assistant-marga-group/111596,jobnetmm
IT Executive (IT Support),Infra & System,Myanmar Mamee-Double Decker Ltd.,Yangon,MM,,800000,800000,Ks,,,,2025-03-03,https://www.jobnet.com.mm/job/it-executive-myanmar-mamee-double-decker-ltd/111567,jobnetmm
Core Network Engineer (Network Engineer ),Network,MaxxB Fiber Internet,Yangon,MM,,650000,650000,Ks,,,,2025-03-01,https://www.jobnet.com.mm/job/core-network-engineer-maxxb-fiber-internet/111534,jobnetmm
IT Executive (IT Support),Infra & System,,Yangon,MM,,Negotiable,,,,,,2025-02-28,https://www.jobnet.com.mm/job/it-executive/111490,jobnetmm
Junior IT Operation Support (ATM) (IT Support),Infra & System,KBZ Bank,Yangon,MM,,Negotiable,,,,,Junior,2025-02-27,https://www.jobnet.com.mm/job/junior-it-operation-support-atm-kbz-bank/111474,jobnetmm
Senior Web Application Developer,Software/Web Development,"Source Code Co.,Ltd",Yangon,MM,,Negotiable,,,,,Senior,2025-02-27,https://www.jobnet.com.mm/job/senior-web-application-developer-source-code-co-ltd/110651,jobnetmm
Data Analyst (Risk Management) (Data Analyst),Data & Analytics,Hana Microfinance Ltd,Yangon,MM,,Negotiable,,,,,,2025-02-27,https://www.jobnet.com.mm/job/data-analyst-risk-management-hana-microfinance-ltd/111450,jobnetmm
CRM Engineer (L1 Support),Other,Ooredoo Myanmar,Yangon,MM,,Negotiable,,,,,,2025-02-26,https://www.jobnet.com.mm/job/crm-engineer-l1-support-ooredoo-myanmar/106209,jobnetmm
Head Of Engineering (Network Engineer ),Network,"Horizon Telecom International Co.,Ltd",Yangon,MM,,Negotiable,,,,,Manager,2025-02-26,https://www.jobnet.com.mm/job/head-of-engineering-horizon-telecom-international-co-ltd/111438,jobnetmm
Internship Program - KBZ Bank (IT Support),Infra & System,KBZ Bank,Yangon,MM,,Negotiable,,,,,Intern,2025-02-26,https://www.jobnet.com.mm/job/internship-program-kbz-bank-kbz-bank/111427,jobnetmm
Digital Product Management Lead (IT Project Manager),Project & Product Management,KBZ Bank,Yangon,MM,,Negotiable,,,,,Manager,2025-02-26,https://www.jobnet.com.mm/job/digital-product-management-lead-kbz-bank/111406,jobnetmm
Senior Application Support Engineer (IT Support),Infra & System,Yoma Bank,Yangon,MM,,Negotiable,,,,,Senior,2025-02-25,https://www.jobnet.com.mm/job/senior-application-support-engineer-yoma-bank/111350,jobnetmm
IT Infrastructure Specialist (IT Support),Infra & System,AA Medical Product Ltd,Yangon,MM,,Negotiable,,,,,,2025-02-25,https://www.jobnet.com.mm/job/it-infrastructure-specialist-aa-medical-product-ltd/111333,jobnetmm
Sr. Network Engineer (Mobile Service Performance) (Data Analyst),Data & Analytics,MPT - Myanma Posts & Telecommunications,Yangon,MM,,Negotiable,,,,,,2025-02-24,https://www.jobnet.com.mm/job/sr-network-engineer-mobile-service-performance-mpt-myanma-posts-and-telecommunications/110843,jobnetmm
ASP.Net Developer,Software/Web Development,Mahar Bawga Group of Companies,Yangon,MM,,1500000,1500000,Ks,,,,2025-02-24,https://www.jobnet.com.mm/job/aspnet-developer-mahar-bawga-group-of-companies/110761,jobnetmm
Javascript Developer,Software/Web Development,Mahar Bawga Group of Companies,Yangon,MM,,1500000,1500000,Ks,,,,2025-02-24,https://www.jobnet.com.mm/job/javascript-developer-mahar-bawga-group-of-companies/110760,jobnetmm
Project Lead (PMO) (Business Analyst),Data & Analytics,Hana Microfinance Ltd,Yangon,MM,,Negotiable,,,,,Manager,2025-02-24,https://www.jobnet.com.mm/job/project-lead-pmo-hana-microfinance-ltd/111224,jobnetmm
Software Engineer (Software Developer),Software/Web Development,"Myanmar DCR Co.,Ltd",Yangon,MM,,Negotiable,,,,,,2025-02-21,https://www.jobnet.com.mm/job/software-engineer-myanmar-dcr-co-ltd/111197,jobnetmm
Full Stack Developer (Vue & Laravel) (Software Developer),Software/Web Development,"PLUS IMPACT Co.,Ltd",Yangon,MM,,Negotiable,,,,,,2025-02-21,https://www.jobnet.com.mm/job/full-stack-developer-vue-and-laravel-plus-impact-co-ltd/110851,jobnetmm
"UI UX Team Lead, A Bank Head Office (UI UX Designer )",Software/Web Development,A Bank,Yangon,MM,,Negotiable,,,,,Manager,2025-02-21,https://www.jobnet.com.mm/job/ui-ux-team-lead-a-bank-head-office-a-bank/111160,jobnetmm
"Mobile Developer, A Bank Head Office (Mobile Developer)",Software/Web Development,A Bank,Yangon,MM,,Negotiable,,,,,Manager,2025-02-21,https://www.jobnet.com.mm/job/mobile-developer-a-bank-head-office-a-bank/111157,jobnetmm
Power Platform Developer,Software/Web Development,Dai-ichi Life Insurance Myanmar Ltd.,Yangon,MM,,Negotiable,,,,,,2025-02-20,https://www.jobnet.com.mm/job/power-platform-developer-dai-ichi-life-insurance-myanmar-ltd/110731,jobnetmm
Analyst Programmer (Software Developer),Software/Web Development,KBZMS,Yangon,MM,,Negotiable,,,,,,2025-02-20,https://www.jobnet.com.mm/job/analyst-programmer-kbzms/111117,jobnetmm
Full Stack Developer,Software/Web Development,Wave Money,Yangon,MM,,Negotiable,,,,,,2025-02-20,https://www.jobnet.com.mm/job/full-stack-developer-wave-money/108537,jobnetmm
".Net Technical Developer, A Bank Head Office",Software/Web Development,A Bank,Yangon,MM,,Negotiable,,,,,Manager,2025-02-19,https://www.jobnet.com.mm/job/net-technical-developer-a-bank-head-office-a-bank/104717,jobnetmm
"Java Developer, A Bank Head Office",Software/Web Development,A Bank,Yangon,MM,,Negotiable,,,,,Manager,2025-02-19,https://www.jobnet.com.mm/job/java-developer-a-bank-head-office-a-bank/108540,jobnetmm
Senior Full-Stack Developer (Laravel) (Software Developer),Software/Web Development,"A2000 Myanmar Co., Ltd",Yangon,MM,,1600000,1600000,Ks,,,Senior,2025-02-18,https://www.jobnet.com.mm/job/senior-full-stack-developer-laravel-a2000-myanmar-co-ltd/111027,jobnetmm
IT Application Specialist (IT Support),Infra & System,AA Medical Product Ltd,Yangon,MM,,Negotiable,,,,,,2025-02-18,https://www.jobnet.com.mm/job/it-application-specialist-aa-medical-product-ltd/111009,jobnetmm
Junior Android Developer (Software Developer),Software/Web Development,Yoma Bank,Yangon,MM,,Negotiable,,,,,Junior,2025-02-18,https://www.jobnet.com.mm/job/junior-android-developer-yoma-bank/110979,jobnetmm
Network & System Engineer,Infra & System,Myanmar Metro Bank,Yangon,MM,,Negotiable,,,,,,2025-02-18,https://www.jobnet.com.mm/job/network-and-system-engineer-myanmar-metro-bank/102849,jobnetmm
Senior Manager - Solution Architect,Infra & System,Yoma Bank,Yangon,MM,,Negotiable,,,,,Senior,2025-02-18,https://www.jobnet.com.mm/job/senior-manager-solution-architect-yoma-bank/105849,jobnetmm
IT Governance Manager (ITSM Manager),Other,Capital Diamond Star Group (CDSG),Yangon,MM,,Negotiable,,,,,Manager,2025-02-18,https://www.jobnet.com.mm/job/it-governance-manager-capital-diamond-star-group-cdsg/110973,jobnetmm
Senior Frontend Developer (Software Developer),Software/Web Development,"A2000 Myanmar Co., Ltd",Yangon,MM,,Negotiable,,,,,Senior,2025-02-17,https://www.jobnet.com.mm/job/senior-frontend-developer-a2000-myanmar-co-ltd/110933,jobnetmm
Business Analyst (Core) (Business Analyst),Data & Analytics,KBZ Bank,Yangon,MM,,Negotiable,,,,,,2025-02-17,https://www.jobnet.com.mm/job/business-analyst-core-kbz-bank/110929,jobnetmm
Web Developer (Software Developer),Software/Web Development,Myanmar Information Technology Pte. Ltd. (MIT),Yangon,MM,,Negotiable,,,,,,2025-02-15,https://www.jobnet.com.mm/job/web-developer-myanmar-information-technology-pte-ltd-mit/110861,jobnetmm
Senior Mobile Engineer (React Native),Software/Web Development,Wave Money,Yangon,MM,,Negotiable,,,,,Senior,2025-02-11,https://www.jobnet.com.mm/job/senior-mobile-engineer-react-native-wave-money/110741,jobnetmm
.Net Developer/ System Analyst,Infra & System,Dai-ichi Life Insurance Myanmar Ltd.,Yangon,MM,,Negotiable,,,,,,2025-02-11,https://www.jobnet.com.mm/job/net-developer-system-analyst-dai-ichi-life-insurance-myanmar-ltd/110705,jobnetmm
Business Solution Manager(SAP S4 Hana),SAP / ERP,Win Brothers Group of Companies Limited,Yangon,MM,,Negotiable,,,,,Manager,2025-02-10,https://www.jobnet.com.mm/job/business-solution-managersap-s4-hana-win-brothers-group-of-companies-limited/110674,jobnetmm
Senior Full-Stack Developer (Python),Software/Web Development,Ooredoo Myanmar,Yangon,MM,,Negotiable,,,,,Senior,2025-02-10,https://www.jobnet.com.mm/job/senior-full-stack-developer-python-ooredoo-myanmar/105865,jobnetmm
Senior Full-Stack Developer (Laravel),Software/Web Development,Ooredoo Myanmar,Yangon,MM,,Negotiable,,,,,Senior,2025-02-10,https://www.jobnet.com.mm/job/senior-full-stack-developer-laravel-ooredoo-myanmar/105863,jobnetmm
Senior Frontend Developer,Software/Web Development,Ooredoo Myanmar,Yangon,MM,,Negotiable,,,,,Senior,2025-02-09,https://www.jobnet.com.mm/job/senior-frontend-developer-ooredoo-myanmar/105867,jobnetmm
Deputy Chief Engineer (Solution Architect),Infra & System,"Global Technology Co.,Ltd (GlobalNet)",Yangon,MM,,Negotiable,,,,,,2025-02-07,https://www.jobnet.com.mm/job/deputy-chief-engineer-solution-architect-global-technology-co-ltd-globalnet/109003,jobnetmm
Senior Product Owner (Business Analyst),Project & Product Management,Capital Diamond Star Group (CDSG),Yangon,MM,,Negotiable,,,,,Senior,2025-02-06,https://www.jobnet.com.mm/job/senior-product-owner-capital-diamond-star-group-cdsg/110547,jobnetmm
Project Coordinator,Project & Product Management,"Cho Cho Co.,Ltd",Yangon,MM,,Negotiable,,,,,,2025-02-06,https://www.jobnet.com.mm/job/project-coordinator-cho-cho-co-ltd/110526,jobnetmm
Application Consultant,IT Consulting & Solutions,Myanmar Information Technology Pte. Ltd. (MIT),Yangon,MM,,Negotiable,,,,,,2025-02-05,https://www.jobnet.com.mm/job/application-consultant-myanmar-information-technology-pte-ltd-mit/110522,jobnetmm
IT Manager,Other,Myanmar International School Yangon,Yangon,MM,,Negotiable,,,,,Manager,2025-02-03,https://www.jobnet.com.mm/job/it-manager-myanmar-international-school-yangon/110371,jobnetmm
